date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:48	2258/2258	---MC-	200	added ('OK')	text/xml	date:Thu,%2016%20Oct%202025%2001:22:47%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fmarketing-digital%2F&format=xml	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed5e02	(from https://andrara.com/marketing-digital/)
20:22:48	1446/1446	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:48%20GMT	https://andrara.com/wp-json/wp/v2/pages/54	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/wp/v2/pages/54.json	(from https://andrara.com/el-equipo/)
20:22:49	2059/2059	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:48%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fel-equipo%2F	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed28ab.json	(from https://andrara.com/el-equipo/)
20:22:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2001:22:48%20GMT	https://andrara.com/?p=54	C:/My%20Web%20Sites/maqueta1/andrara.com/indexcc0f.html	(from https://andrara.com/el-equipo/)
20:22:50	2218/2218	---MC-	200	added ('OK')	text/xml	date:Thu,%2016%20Oct%202025%2001:22:49%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fel-equipo%2F&format=xml	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed889e	(from https://andrara.com/el-equipo/)
20:22:51	1431/1431	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:50%20GMT	https://andrara.com/wp-json/wp/v2/pages/55	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/wp/v2/pages/55.json	(from https://andrara.com/blog/)
20:22:51	2034/2034	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:51%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fblog%2F	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed3b84.json	(from https://andrara.com/blog/)
20:22:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2001:22:51%20GMT	https://andrara.com/?p=55	C:/My%20Web%20Sites/maqueta1/andrara.com/index8054.html	(from https://andrara.com/blog/)
20:22:52	2193/2193	---MC-	200	added ('OK')	text/xml	date:Thu,%2016%20Oct%202025%2001:22:51%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fblog%2F&format=xml	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embed27dd	(from https://andrara.com/blog/)
20:22:53	1443/1443	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:52%20GMT	https://andrara.com/wp-json/wp/v2/pages/56	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/wp/v2/pages/56.json	(from https://andrara.com/contacto/)
20:22:53	2054/2054	---MC-	200	added ('OK')	application/json	date:Thu,%2016%20Oct%202025%2001:22:53%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fcontacto%2F	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embedd662.json	(from https://andrara.com/contacto/)
20:22:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2001:22:53%20GMT	https://andrara.com/?p=56	C:/My%20Web%20Sites/maqueta1/andrara.com/index2dc8.html	(from https://andrara.com/contacto/)
20:22:55	2213/2213	---MC-	200	added ('OK')	text/xml	date:Thu,%2016%20Oct%202025%2001:22:53%20GMT	https://andrara.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fandrara.com%2Fcontacto%2F&format=xml	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-json/oembed/1.0/embedd086	(from https://andrara.com/contacto/)
20:22:55	1112276/1112276	---M--	200	added ('OK')	image/png	etag:%2210f8d4-63d8558dbabc0%22	https://andrara.com/wp-content/uploads/2025/08/vista-frontal-mujer-joven-jugando-vr-pared-oscura.png	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/vista-frontal-mujer-joven-jugando-vr-pared-oscura.png	(from https://andrara.com/wp-content/uploads/elementor/css/post-49.css?ver=1757324036)
20:22:56	1614342/1614342	---M--	200	added ('OK')	image/jpeg	etag:%2218a206-63d8578639200%22	https://andrara.com/wp-content/uploads/2025/08/80130.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/08/80130.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-49.css?ver=1757324036)
20:22:56	1108005/1108005	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210e825-63d51df951a40%22	https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.14)
20:22:56	401140/401140	---M--	200	added ('OK')	font/woff2	etag:%2261ef4-63d51df951a40%22	https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff2?bv8d8l	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff2	(from https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.14)
20:22:56	507320/507320	---M--	200	added ('OK')	application/font-woff	etag:%227bdb8-63d51df951a40%22	https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.14)
20:22:56	892000/892000	---M--	200	added ('OK')	application/font-sfnt	etag:%22d9c60-63d51df951a40%22	https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.14)
20:22:58	993572/993572	---M--	200	added ('OK')	image/png	etag:%22f2924-63dc4408b0180%22	https://andrara.com/wp-content/uploads/2025/09/vista-frontal-mujer-joven-jugando-vr-guantes-mma-pared-oscura.png	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/09/vista-frontal-mujer-joven-jugando-vr-guantes-mma-pared-oscura.png	(from https://andrara.com/wp-content/uploads/elementor/css/post-50.css?ver=1756812473)
20:22:58	2733431/2733431	---M--	200	added ('OK')	image/svg+xml	etag:%2229b577-63d51df951a40%22	https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.svg?bv8d8l	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.svg	(from https://andrara.com/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.14)
20:22:58	1075756/1075756	---M--	200	added ('OK')	image/jpeg	etag:%22106a2c-63dc4533301c0%22	https://andrara.com/wp-content/uploads/2025/09/2149066401-1.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/09/2149066401-1.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-50.css?ver=1756812473)
20:23:01	1757453/1757453	---M--	200	added ('OK')	image/jpeg	etag:%221ad10d-63ded7fde689e%22	https://andrara.com/wp-content/uploads/2025/09/2148397880.jpg	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/09/2148397880.jpg	(from https://andrara.com/wp-content/uploads/elementor/css/post-722.css?ver=1756940250)
20:23:03	3027877/3027877	---M--	200	added ('OK')	image/png	etag:%222e33a5-63ded62d77fc0%22	https://andrara.com/wp-content/uploads/2025/09/mujer-cabello-rojo-esta-leyendo-libro.png	C:/My%20Web%20Sites/maqueta1/andrara.com/wp-content/uploads/2025/09/mujer-cabello-rojo-esta-leyendo-libro.png	(from https://andrara.com/wp-content/uploads/elementor/css/post-722.css?ver=1756940250)
